[INFO] [WallTime: 1414080464.480004] 140.288889, 347.133333, ||, 145.937500, 257.437500, ||, 160.250000, 149.964286, ||, 183.666667, 63.000000,8.900000, 0.040162, 0.216312, 0.179461, 0.203616
[INFO] [WallTime: 1414080465.626559] 140.127660, 347.127660, ||, 144.307692, 258.923077, ||, 159.870968, 149.258065, ||, 185.166667, 62.000000,9.000000, 0.040085, 0.219715, 0.178622, 0.204791
[INFO] [WallTime: 1414080465.779999] 140.297872, 347.255319, ||, 145.200000, 258.500000, ||, 159.625000, 149.625000, ||, 184.181818, 63.181818,9.000000, 0.040345, 0.218753, 0.180468, 0.204227
[INFO] [WallTime: 1414080465.928022] 140.244898, 347.183673, ||, 144.333333, 258.266667, ||, 159.400000, 149.542857, ||, 183.875000, 63.000000,9.000000, 0.040101, 0.219028, 0.179187, 0.196674
[INFO] [WallTime: 1414080466.080005] 140.395349, 347.209302, ||, 145.000000, 258.333333, ||, 159.642857, 150.095238, ||, 185.800000, 62.800000,9.000000, 0.040177, 0.219989, 0.179599, 0.203296
[INFO] [WallTime: 1414080466.228031] 140.090909, 347.068182, ||, 144.666667, 258.416667, ||, 159.783784, 149.783784, ||, 186.000000, 63.333333,9.000000, 0.039979, 0.219135, 0.181292, 0.195575
[INFO] [WallTime: 1414080466.380018] 140.325581, 347.093023, ||, 145.153846, 258.153846, ||, 159.810811, 149.891892, ||, 184.500000, 62.000000,9.000000, 0.040421, 0.219364, 0.181003, 0.203693
[INFO] [WallTime: 1414080466.528041] 140.217391, 347.065217, ||, 145.333333, 257.916667, ||, 159.970588, 149.852941, ||, 184.857143, 62.000000,9.000000, 0.040223, 0.219089, 0.181430, 0.196277
[INFO] [WallTime: 1414080466.684036] 139.891304, 347.217391, ||, 145.142857, 258.357143, ||, 159.428571, 149.285714, ||, 185.600000, 63.400000,9.000000, 0.041367, 0.218585, 0.179248, 0.204654
[INFO] [WallTime: 1414080466.832062] 140.173913, 347.152174, ||, 145.384615, 258.000000, ||, 159.969697, 149.090909, ||, 183.666667, 60.000000,9.000000, 0.040116, 0.219226, 0.180987, 0.206088
[INFO] [WallTime: 1414080466.980021] 140.266667, 347.088889, ||, 145.307692, 258.538462, ||, 159.675000, 149.750000, ||, 185.750000, 63.750000,9.000000, 0.040085, 0.218845, 0.180697, 0.205402
[INFO] [WallTime: 1414080468.132056] 140.272727, 347.250000, ||, 144.888889, 259.000000, ||, 160.000000, 149.944444, ||, 185.428571, 62.857143,9.100000, 0.040665, 0.219486, 0.181567, 0.202853
[INFO] [WallTime: 1414080468.279988] 140.155556, 347.244444, ||, 144.714286, 258.500000, ||, 159.314286, 149.857143, ||, 184.714286, 62.142857,9.100000, 0.040375, 0.220478, 0.179583, 0.205066
[INFO] [WallTime: 1414080468.432074] 139.977273, 346.977273, ||, 145.083333, 257.833333, ||, 159.641026, 150.307692, ||, 186.750000, 63.750000,9.100000, 0.040223, 0.220264, 0.181765, 0.197040
[INFO] [WallTime: 1414080468.580011] 140.204082, 347.061224, ||, 144.818182, 258.545455, ||, 159.527778, 149.750000, ||, 185.800000, 63.600000,9.100000, 0.040085, 0.220401, 0.180545, 0.197101
[INFO] [WallTime: 1414080468.729519] 140.512195, 347.390244, ||, 144.062500, 258.125000, ||, 159.487805, 149.756098, ||, 185.800000, 62.800000,9.100000, 0.040192, 0.219425, 0.179858, 0.197803
[INFO] [WallTime: 1414080468.879438] 140.239130, 347.043478, ||, 144.923077, 257.923077, ||, 158.888889, 150.000000, ||, 185.750000, 63.750000,9.100000, 0.040513, 0.219715, 0.180240, 0.196826
[INFO] [WallTime: 1414080469.029416] 140.229167, 347.062500, ||, 144.384615, 258.307692, ||, 159.190476, 150.166667, ||, 185.428571, 62.142857,9.100000, 0.040223, 0.219974, 0.180636, 0.204517
[INFO] [WallTime: 1414080469.180378] 140.441860, 347.325581, ||, 144.000000, 258.692308, ||, 159.230769, 149.948718, ||, 184.500000, 62.500000,9.100000, 0.040314, 0.220249, 0.181308, 0.197147
[INFO] [WallTime: 1414080469.330468] 140.477273, 347.000000, ||, 144.000000, 258.727273, ||, 159.885714, 149.714286, ||, 185.000000, 63.000000,9.100000, 0.039963, 0.218265, 0.179904, 0.206394
[INFO] [WallTime: 1414080469.480467] 140.212766, 347.234043, ||, 144.428571, 257.000000, ||, 158.972222, 149.722222, ||, 185.750000, 62.750000,9.100000, 0.040116, 0.219318, 0.180591, 0.203464
[INFO] [WallTime: 1414080470.631994] 140.000000, 347.195652, ||, 144.461538, 258.538462, ||, 159.236842, 149.842105, ||, 185.000000, 64.166667,9.200000, 0.040269, 0.221118, 0.181170, 0.205859
[INFO] [WallTime: 1414080470.788016] 140.093023, 347.255814, ||, 145.000000, 258.600000, ||, 159.764706, 149.558824, ||, 184.714286, 62.142857,9.200000, 0.040345, 0.222202, 0.178882, 0.198093
[INFO] [WallTime: 1414080470.932018] 139.978261, 347.326087, ||, 144.615385, 257.692308, ||, 159.805556, 149.777778, ||, 185.800000, 62.800000,9.200000, 0.040146, 0.218723, 0.180682, 0.197009
[INFO] [WallTime: 1414080471.084084] 140.297872, 347.127660, ||, 145.000000, 258.142857, ||, 159.684211, 149.763158, ||, 184.285714, 62.428571,9.200000, 0.040406, 0.222431, 0.179492, 0.197620
[INFO] [WallTime: 1414080471.236063] 140.069767, 347.302326, ||, 144.916667, 258.083333, ||, 159.777778, 149.527778, ||, 184.428571, 63.285714,9.200000, 0.040223, 0.217426, 0.181308, 0.202228
[INFO] [WallTime: 1414080471.384021] 140.187500, 347.125000, ||, 144.461538, 259.076923, ||, 159.736842, 149.947368, ||, 184.285714, 62.571429,9.200000, 0.040269, 0.219181, 0.180652, 0.196994
[INFO] [WallTime: 1414080471.544043] 140.133333, 347.311111, ||, 145.166667, 257.583333, ||, 159.666667, 149.871795, ||, 185.750000, 62.750000,9.200000, 0.040055, 0.220066, 0.177951, 0.207462
[INFO] [WallTime: 1414080471.700066] 140.477273, 346.863636, ||, 144.117647, 258.000000, ||, 159.756757, 150.000000, ||, 185.800000, 62.600000,9.200000, 0.040391, 0.219715, 0.179629, 0.197665
[INFO] [WallTime: 1414080471.836045] 140.062500, 347.145833, ||, 144.461538, 258.461538, ||, 159.513514, 149.729730, ||, 183.500000, 64.166667,9.200000, 0.040360, 0.219547, 0.181353, 0.196857
[INFO] [WallTime: 1414080471.984012] 140.204545, 347.318182, ||, 144.500000, 259.000000, ||, 159.175000, 149.700000, ||, 185.800000, 62.200000,9.200000, 0.040879, 0.219303, 0.181247, 0.205921
[INFO] [WallTime: 1414080473.144066] 140.391304, 347.413043, ||, 143.692308, 258.076923, ||, 158.481481, 149.666667, ||, 185.333333, 62.666667,9.300000, 0.040024, 0.219577, 0.182315, 0.203967
[INFO] [WallTime: 1414080473.299972] 140.102041, 347.224490, ||, 144.083333, 257.583333, ||, 158.484848, 149.909091, ||, 185.000000, 62.125000,9.300000, 0.040574, 0.221942, 0.179828, 0.199588
[INFO] [WallTime: 1414080473.440022] 140.041667, 347.291667, ||, 143.777778, 259.111111, ||, 158.571429, 149.485714, ||, 184.500000, 62.500000,9.300000, 0.040223, 0.223362, 0.181399, 0.205402
[INFO] [WallTime: 1414080473.587999] 140.282609, 347.347826, ||, 143.384615, 257.846154, ||, 158.594595, 149.972973, ||, 185.166667, 62.666667,9.300000, 0.040177, 0.218860, 0.179477, 0.204456
[INFO] [WallTime: 1414080473.748068] 140.234043, 347.127660, ||, 145.555556, 258.666667, ||, 158.868421, 149.447368, ||, 186.800000, 63.400000,9.300000, 0.040177, 0.220279, 0.182330, 0.197498
[INFO] [WallTime: 1414080473.888034] 140.088889, 347.333333, ||, 143.454545, 258.454545, ||, 158.562500, 150.156250, ||, 186.000000, 63.400000,9.300000, 0.040070, 0.221042, 0.182330, 0.205112
[INFO] [WallTime: 1414080474.044071] 140.142857, 347.238095, ||, 144.000000, 258.333333, ||, 159.222222, 149.750000, ||, 185.500000, 62.750000,9.300000, 0.040116, 0.221469, 0.182757, 0.199985
[INFO] [WallTime: 1414080474.188011] 140.148936, 346.978723, ||, 143.750000, 259.125000, ||, 158.783784, 149.783784, ||, 184.857143, 62.285714,9.300000, 0.040070, 0.221897, 0.181659, 0.205356
[INFO] [WallTime: 1414080474.336048] 140.095238, 347.285714, ||, 144.000000, 257.666667, ||, 158.363636, 149.878788, ||, 185.200000, 63.400000,9.300000, 0.040024, 0.220356, 0.180209, 0.204913
[INFO] [WallTime: 1414080474.487996] 140.139535, 347.255814, ||, 144.600000, 258.800000, ||, 158.942857, 149.771429, ||, 184.714286, 64.142857,9.300000, 0.040406, 0.220493, 0.182406, 0.197971
