[INFO] [WallTime: 1414085597.980010] ,1414085597,979948043,154.843750, 347.062500, ||, 160.076923, 260.538462, ||, 176.040000, 154.040000, ||, -nan, -nan,9.000000, 0.039780, 0.223774, 0.180545, 0.197208
[INFO] [WallTime: 1414085598.132035] ,1414085598,131956100,154.633333, 347.033333, ||, 159.769231, 260.615385, ||, 174.928571, 154.107143, ||, -nan, -nan,9.000000, 0.039689, 0.222110, 0.183230, 0.197208
[INFO] [WallTime: 1414085598.280014] ,1414085598,279951095,154.176471, 347.411765, ||, 160.285714, 259.928571, ||, 174.961538, 153.692308, ||, 184.666667, 156.666667,9.000000, 0.039689, 0.219181, 0.182818, 0.204837
[INFO] [WallTime: 1414085599.429133] ,1414085599,429073095,153.794118, 346.794118, ||, 160.058824, 259.941176, ||, 175.275862, 154.137931, ||, 178.500000, 206.500000,9.100000, 0.039734, 0.221393, 0.181201, 0.204685
[INFO] [WallTime: 1414085599.583988] ,1414085599,583924055,153.971429, 347.142857, ||, 160.133333, 260.466667, ||, 174.781250, 153.781250, ||, -nan, -nan,9.100000, 0.039719, 0.221820, 0.181582, 0.197787
[INFO] [WallTime: 1414085599.732004] ,1414085599,731936931,154.750000, 346.964286, ||, 159.875000, 260.187500, ||, 175.187500, 153.906250, ||, 198.000000, 63.000000,9.100000, 0.039811, 0.222797, 0.181445, 0.198245
[INFO] [WallTime: 1414085599.880243] ,1414085599,880165100,154.689655, 346.827586, ||, 159.888889, 260.388889, ||, 174.464286, 153.178571, ||, -nan, -nan,9.100000, 0.038926, 0.224537, 0.179507, 0.199207
[INFO] [WallTime: 1414085600.030121] ,1414085600,30060052,154.281250, 347.156250, ||, 160.250000, 260.000000, ||, 175.129032, 153.645161, ||, -nan, -nan,9.100000, 0.039780, 0.222568, 0.180316, 0.198825
[INFO] [WallTime: 1414085600.208061] ,1414085600,207979917,153.843750, 347.125000, ||, 160.700000, 260.600000, ||, 174.741935, 153.935484, ||, -nan, -nan,9.100000, 0.039750, 0.222431, 0.185611, 0.205219
[INFO] [WallTime: 1414085600.331187] ,1414085600,331125974,154.310345, 347.137931, ||, 160.470588, 259.823529, ||, 174.576923, 153.576923, ||, -nan, -nan,9.100000, 0.039689, 0.222492, 0.181064, 0.204868
[INFO] [WallTime: 1414085600.481138] ,1414085600,481076955,154.058824, 347.000000, ||, 160.133333, 259.933333, ||, 175.636364, 153.606061, ||, 198.000000, 63.000000,9.100000, 0.039933, 0.222126, 0.180667, 0.198413
[INFO] [WallTime: 1414085600.631195] ,1414085600,631097078,153.864865, 347.027027, ||, 160.133333, 260.400000, ||, 174.666667, 154.000000, ||, 198.000000, 63.000000,9.100000, 0.039963, 0.221790, 0.181964, 0.197543
[INFO] [WallTime: 1414085600.784014] ,1414085600,783952951,154.235294, 347.088235, ||, 159.850000, 259.950000, ||, 175.346154, 154.192308, ||, -nan, -nan,9.100000, 0.039353, 0.221012, 0.180575, 0.205783
